,id,kw,txt
169,272142,['ضرر'],شاخص کل در حال پولبک زدن  هست و این بالا پایین شدن ها طبیعیه.سهامتون با در نظر گرفتن حد ضرر نگهداری کنید.فروش معنا نداره.فقط سهامداری کنید
170,272163,['فروش'],سلام آیا میشود بعد از مدت ارائه شده برای فروش ۳۰ درصد سهام عدالت اقدام کرد
171,272650,['خرید'],سلام دکیمی خرید ۲۸۰۱ میان مدت
172,272672,['خرید'],سلام ثشاهد رو تحلیل می‌فرمائید  برای خرید خوبه؟
173,272687,"['خرید', 'سقف']",دوستان نمیدونین سقف خرید وغدیر چقدره . پونزده تومن خرید زدم ارور داد بیشتر از حد مجاز .لطفا راهنمایی کنبن
174,273246,['فروش'],سلام یک ماه تو صف فروش بیمه تعاون هستم
175,273257,['خرید'],سلام.وقت بخیر.میشه از معایبِ خرید گروهی ، توضیح مختصری ، راهنمایی کنید!!
176,273294,['حمایت'],"حمایت 950 و850رو داره
مقاومتها1170"
177,273642,['سیگنال'],سلام.دوستان عزیزم یکی سیگنال بده
178,273647,['خرید'],"دوستانی که تبحر دارند🌸
لطفا از گروه: قند سیمان دارو
یا سهم های خوب دیگه💥
کوتاه مدت
برای خرید شنبه معرفی کنید🙏"
179,273662,['فروش'],"#
پدرخش جهت فروش لطفا"
180,274075,['ضرر'],سلام شیمیایی.پتروشیمی جهرم بیزحمت  ۲۸۰خریدم.حدوده هشت میلیون الان نزدیک به یک میلیون ضرر داده.نظر بدین لطفا🌷
181,275634,['تارگت'],"سهم دتولید
من این سهم رو که روی ۲۰۰۰ تومن فروخته بودم مجددا روی ۴۵۰۰ تومن خریدم.

من کوتاه مدتی میخواستمش ولی بخشی رو بلند مدت سهامداری می کنم.

آیا حرکت این سهم بیش از اندازه شارپی نیست 
تارگت و حد ضررش چیه"
182,275658,['خرید'],فبیرا برای خرید عالیه یانه
183,275669,['خرید'],سلام.استاد ببخشید من خرید سنگین تو شبندر دارم تو نقطه سر به سر ۲۱۷۰ تومان.با توجه به رشد بعد از اصلاح هنوز تو ضررم.۳ شنبه هم افشای الف داشت که حدود ۲۰ درصد سود برد.آینده کوتاه مدت شبندر رو چطور ارزیابی میکنید
184,276112,['فروش'],سلام واحیا رو تا کجا نگه دارم این سهم قدیمیه پولی بابتش داده نشده اما میخوام حداکثر سود فروش بره
185,276170,['خرید'],"سلام من 300میلیون دارم وام گرفتم برای خرید خونه
کسی یه سهم خوب سفر داره لطفا"
186,276195,['سیگنال'],بالاخره کدوما سیگنال گروهه هرکسی چند تا سهم معرفی میکنه
187,276603,['قیمت'],"یه سوال داشتم
حق تقدم استفاده نشده کی به حراج گذاشته میشه؟
الان مثلا زقیام قیمتش 3100
حق تقدمش با 2200 بسته شده
قیمت حراجی چقدر خواهد بود؟"
188,276665,['فروش'],"# فجر فروش یا نگهداری؟
کوتاه مدت"
189,276691,['خرید'],تو این ساعت چه نماد هایز خرید میشه زد؟
190,276817,"['حمایت', 'مقاومت']","#ُغسالم
مقاومت 1419 تومان و 1600 تومان 
حمایت  1103 تومان و 970 تومان"
191,276921,['سیگنال'],سلام دوستان من از برنامه سیگنال احرار هویت رو انجام دادم و پیامک تاییدش اومد حالا میشه کمک کنید از کدوم کارگذاری میشه غیرحضوری ثبت نام کرد بدون رفتن به دفاتر پیشخوان
192,276941,['خرید'],صندوق طلا پشتوانه لوتوس واسه خرید بلند مدت
193,276971,['خرید'],سلام نظرتون با خرید برکت چیه؟
194,277228,['مقاومت'],مقاومت پردیس و بهپاک چنده؟بهپاک رو نگه دارم یا بفروشم بجاش های وب بگیرم؟
195,277232,['خرید'],"سلام
دماوند   خرید لطفا"
196,277250,['مقاومت'],مقاومت اول شاخص کل لطفا
197,277278,['قیمت'],سلام. نماد اخابر با قیمت 16/600 ریال خریدم... میخام در میان مدت وضعیتش رو بدونم... با تشکر
198,277297,['خرید'],سلام ببخشید نظرتون در خصوص خرید بکام امروز
199,277564,"['سیگنال', 'خرید', 'فروش']","در این گروه به هیچ عنوان سیگنال خرید یا فروش صادر نمیشود.
صرفا تحلیل سهم ها ارائه میشود."
200,277971,"['خرید', 'ضرر', 'فروش']",سلام دوستان امروز نوسانی وساپا خرید کردم خواستم زود بفروشم دکمه فروش کار نمیکرد یعنی خاموش بود سهم رفت تو ضرر زنگ زدم کارگذاری میگن مشکل از ما بوده ولی کاری نمیشه کرد به نظرتون چیکار کنم؟ممنون میشم راهنمایی کنید
201,278058,['مقاومت'],"👆👆👆   
درگیر مقاومت 4000 همین تحلیله"
202,278457,['فروش'],حخزر نگه داری یا فروش
203,278490,['فروش'],سلام سشرق فروش یا سهامداری
204,279012,['خرید'],"1.سهم غشهداب
الف)قیمت خرید :45345
ب)کوتاه مدت"
205,279047,['فروش'],سلام. حکشتی بااین تحریم ها فروش سهام عدالت وصف فروش برای نگهداری مناسبه یا بفروشم. تشکر
206,279061,['خرید'],وغدیر برا خرید خوبه؟
207,279075,['خرید'],وخوارزم برای خرید تحلیلتون چیه؟
208,279184,"['خرید', 'فروش']",پیشنهاد ومشاوره خرید فروش نداریم خودتون بررسی بفرمایید
209,279636,['قیمت'],سلام در مورد سهم زعفران ورود برای میان مدت نظرتون چیه؟ با توجه به اینکه اعلام کردند قیمت زعفران میخواد 2 برابر بشه
210,279696,['خرید'],سلام ببخشید  روز شنبه برا خرید لکما مناسبه ممنون میشم اگه جواب بدین
211,279697,"['خرید', 'قیمت']",سلام حکشتی دارم قیمت ورودم 2800بوده از فروردین خرید زدم دیدم میانمدته نظرتون لطفا🙏🙏🙏🙏
212,279705,['تارگت'],لطفن تارگت اول و نهایی شغدیر؟
213,279956,['خرید'],سلام خودرو چطوره برا خرید
214,280291,['ضرر'],سلام تحلیل وبرق با حد ضرر لطفا ممنونم
215,280296,['خرید'],سلام صبح بخیر.ولتجاررابررسی فرمایید برای خرید
216,280943,['کف'],"سلام وعرض ادب
لطف می کنید سمگا را تحلیل کنید با توجه به اینکه روی کف قیمتی است یکماه داره درجا می زنه"
217,280965,['هدف'],"غسالم تاریخ ورود حدودا ۹۹/۳/۵ حدودا ۱۴۱۰ تومان
هدف کوتاه مدت.....تشکر از استاد گرامی"
218,281886,['مقاومت'],"با درود و ادب
حریل
وتحلبل مقاومت بعدی شاخص"
219,281905,"['خرید', 'قیمت']","با سلام 
پر دیس قیمت خرید را نمیدذپم ولی 180در صد سود دارم میان مدت"
220,281942,['حمایت'],شفارس لطفا، حمایت و مقاومتش
221,281949,['هدف'],من دلر ازقیمت 4هزارتومن دارم لطفا هدف پیش این سهم رو بفرمایید؟
222,282261,"['حمایت', 'کف', 'قیمت']",غشان کی میخواد حمایت بشه خیلی کف قیمت هست که
223,282330,['خرید'],تپکو خرید کوتاه مدت
224,282362,['هدف'],"سلام خدا قوت
لطفا در مورد سیو سود توضیح دهید .آیا وقتی سهم به هدف رسیده باید انجام بشه یا هر وقت به درصدی از سود رسیدیم و احتمال منفی شدن بازار را می دهیم؟
ممنونم"
225,282569,"['حمایت', 'مقاومت']",ببخشیدا ولی همه تحلیلاتون که همش خطوط حمایت آبی و مقاومت قرمز هست😐😐😐
226,282710,"['حمایت', 'مقاومت']","سلام ، روال تحلیل های ما اینگونه است که مقاومت ها با رنگ قرمز و حمایت ها با رنگ آبی مشخص میشوند.
در خصوص پاسخ های تحلیلی سهام ها در گروه نیز صرفا محدوده های حمایت و مقاومت رو مشخص میکنیم.
ارائه تحلیل های جامع در کانال و گروه انجام میشود که میتوانید اسم سهم مورد نظر را # جستجو کنید"
227,282728,['سیگنال'],"دوستان به اکثر سوالات شما پاسخ داده شد.
نماد هایی که بدون پاسخ ماندند تحلیل های گروه همچنان معتبر میباشد.
لطفا درخواست اعلام سیگنال ورود و خروج سهم و یا معرفی سهم نفرمائید. 
در این گروه صرفا تحلیل سهام ارائه میشود.
شب خوبی داشته باشید.🌹"
228,282948,"['حمایت', 'مقاومت']",با سلام.لطف کنید مقاومت و حمایت نماد قشیر .با تشکر.تا حالا چند بار سوال کردم ولی ادمین ها  جواب ندادین.به صورت سلیقه ای جواب میدن .با تشکر
229,283056,"['مقاومت', 'سقف']","در صورت تثبیت بالای سقف قبلی در محدوده 3800 تومان به سمت مقاومت 4200 تومان حرکت خواهد کرد.
حمایت3638 و 3320 تومان"
230,283201,"['حمایت', 'مقاومت']",سلام استاد عزیز فولاد ناحیه حمایت مقاومت تحلیل میکنید لطفا 😍
231,284277,['فروش'],زمان فروش وتجارت وبصادر گی میباشد
